id,name,adp,adpsd,position,team,proj,projsd
fa2d2260-45f6-4519-bc43-8bb8044086dd,Malachi Thomas,,0.504,RB,Virginia Tech Hokies,1,0
bf8305f0-334a-4e00-9315-8d5f86fe6eb7,Kaden Saunders,,0.504,WR,Penn State Nittany Lions,1,0
193f79f0-ad1e-4ac9-9bf3-2020ba0796ff,Jayden Thomas,,0.504,WR,Notre Dame Fighting Irish,1,0
be424207-e642-4271-8ff5-47de78a71b87,Amari Daniels,,0.504,RB,Texas A&M Aggies,1,0
a3bbf928-653b-4fb1-9469-5624b8cef060,Jay Haynes,,0.504,RB,Clemson Tigers,1,0
b73ee67f-028d-4dd0-a446-9706b488723a,Isaiah Neyor,,0.504,WR,Nebraska Cornhuskers,1,0
fe2c4fda-a5ff-4764-bca2-04e948f5ff43,Billy Edwards Jr.,,0.504,QB,Maryland Terrapins,1,0
12149e4f-5fa3-4e5f-bcd4-eed8c36f89fb,Nolan Ray,,0.504,RB,Maryland Terrapins,1,0
42abb4c5-4f32-4e18-87fc-758d9aaf1c04,Colby McDonald,,0.504,RB,Maryland Terrapins,1,0
4c7f57b7-1cad-4328-8f76-0078132a51a2,Devyn Ford,,0.504,RB,Notre Dame Fighting Irish,1,0
76be0b58-723a-4442-8ce7-580527090e7b,Brandon Inniss,,0.504,WR,Ohio State Buckeyes,1,0
a6a93505-b001-4e86-8ebb-2c9fb5d3b54a,Dante Dowdell,,0.504,RB,Nebraska Cornhuskers,1,0
51d67ff7-50ba-4650-9d9e-6d3325a7d26d,Quintrevion Wisner,,0.504,RB,Texas Longhorns,1,0
d64e10b0-3c33-439a-ba91-3a003e534aaa,Jayden Ballard,,0.504,WR,Ohio State Buckeyes,1,0
d5dfb521-da7f-4ea8-9508-4702c580ff3c,Troy Stellato,,0.504,WR,Clemson Tigers,1,0
a26e07bc-c0f1-4a7a-acbf-6714862a6dbb,Preston Fox,,0.504,WR,West Virginia Mountaineers,1,0
ca755840-5961-4fae-90bc-857063585a07,DeAndre Moore,,0.504,WR,Texas Longhorns,1,0
5cfe7499-558b-4e1c-a0d0-d49be01fd14f,Jabre Barber,,0.504,WR,Texas A&M Aggies,1,0
fd9ce652-d592-4aaf-8928-d40ba9604731,Cole Spence,,0.504,TE,Vanderbilt Commodores,1,0
5d13d9f0-e542-471c-bdb0-a7e64cbc18fb,James Peoples,,0.504,RB,Ohio State Buckeyes,1,0
eeb13fc4-e700-453e-b920-6b1fad69c98c,Stephen Gosnell,,0.504,WR,Virginia Tech Hokies,1,0
cdec5029-b07f-460d-afad-0c25d831fd98,Heinrich Haarberg,,0.504,QB,Nebraska Cornhuskers,1,0
ecc3d26a-dd50-4f8e-9059-be495a85ce9f,Loic Fouonji,,0.504,WR,Vanderbilt Commodores,1,0
d7852834-5dd5-4e83-9d11-7180da9c93b8,Andrew Rappleyea,,0.504,TE,Penn State Nittany Lions,1,0
ebe15169-15a1-4fc4-a4b0-928f7a40146a,Adam Randall,,0.504,WR,Clemson Tigers,1,0
a9020910-44f5-43f8-af6b-a75dae869802,EJ Smith,,0.504,RB,Texas A&M Aggies,1,0
f5c8f17e-7c2b-4af9-adeb-d767ac3dc3a0,Dylan Wade,,0.504,TE,Maryland Terrapins,1,0
587722a8-3691-404c-aabc-e1b448e9c9e7,Cyrus Allen,,0.504,WR,Texas A&M Aggies,1,0
